Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[45]     1.5    0.01   12.22 1094687         R_RadixSort [45]
               12.22    0.00 4378748/4378748     R_Radix [46]
-----------------------------------------------
               12.22    0.00 4378748/4378748     R_RadixSort [45]
[46]     1.5   12.22    0.00 4378748         R_Radix [46]
-----------------------------------------------
               11.36    0.54 13586086/13586086     RB_RenderDrawSurfList [10]
[47]     1.4   11.36    0.54 13586086         RB_SurfaceGrid [47]
                0.54    0.00 13586086/13586086     LodErrorForVolume [176]
-----------------------------------------------
                0.00    0.01      27/32707       CreateExternalShaders [537]
                0.00    0.11     406/32707       RE_RegisterSkin [181]
                0.00    0.31    1085/32707       R_LoadMD3 [202]
                0.00    1.44    5086/32707       RE_RegisterShader [118]
                0.00    2.71    9582/32707       RE_RegisterShaderNoMip [82]
                0.01    4.67   16521/32707       ShaderForShaderNum [71]
[48]     1.1    0.01    9.24   32707         R_FindShader [48]
                0.08    7.71    2837/2837        FindShaderInShaderText [51]
                0.00    0.97    1439/1439        ParseShader [139]
                0.00    0.48    1398/4105        R_FindImageFile [120]
                0.00    0.00   32707/141329      generateHashValue [452]
                0.00    0.00    2837/2855        FinishShader [594]
                0.00    0.00     601/290908      CL_RefPrintf [381]
                0.00    0.00   32723/11515975     Q_stricmp [748]
                0.00    0.00   32707/33076       COM_StripExtension [810]
                0.00    0.00    2837/557218      Q_strncpyz [757]
-----------------------------------------------
                8.85    0.18 1426760/1426760     RB_RenderDrawSurfList [10]
[49]     1.1    8.85    0.18 1426760         RB_SurfaceTriangles [49]
                0.01    0.17   42129/42129       RB_CheckOverflow [256]
-----------------------------------------------
                0.74    3.55 28640463/59471113     RB_RenderDrawSurfList [10]
                0.80    3.82 30830650/59471113     R_AddEntitySurfaces [34]
[50]     1.1    1.54    7.37 59471113         R_RotateForEntity [50]
                7.36    0.00 46464922/47559609     myGlMultMatrix [54]
                0.01    0.00 4474817/4474817     VectorLength [508]
-----------------------------------------------
                0.08    7.71    2837/2837        R_FindShader [48]
[51]     0.9    0.08    7.71    2837         FindShaderInShaderText [51]
                0.59    6.90 7934434/8088829     SkipBracedSection [52]
                0.19    0.02 7942683/265535015     COM_ParseExt [56]
                0.00    0.00    2837/141329      generateHashValue [452]
                0.00    0.00 7941285/11515975     Q_stricmp [748]
-----------------------------------------------
                0.01    0.13  154395/8088829     ScanAndLoadShaderFiles [192]
                0.59    6.90 7934434/8088829     FindShaderInShaderText [51]
[52]     0.9    0.60    7.04 8088829         SkipBracedSection [52]
                6.30    0.74 257351226/265535015     COM_ParseExt [56]
-----------------------------------------------
                0.22    7.36  233591/233591      RB_StageIteratorSky [39]
[53]     0.9    0.22    7.36  233591         RB_ClipSkyPolygons [53]
                4.74    2.62 2505404/2505404     ClipSkyPolygon [55]
-----------------------------------------------
                0.17    0.00 1094687/47559609     R_RotateForViewer [229]
                7.36    0.00 46464922/47559609     R_RotateForEntity [50]
[54]     0.9    7.53    0.00 47559609         myGlMultMatrix [54]
-----------------------------------------------
                             48546791             ClipSkyPolygon [55]
                4.74    2.62 2505404/2505404     RB_ClipSkyPolygons [53]
[55]     0.9    4.74    2.62 2505404+48546791 ClipSkyPolygon [55]
                2.62    0.00 12777526/12777526     AddSkyPolygon [88]
                             48546791             ClipSkyPolygon [55]
-----------------------------------------------
                0.00    0.00      15/265535015     ParseSkyParms [350]
                0.00    0.00      20/265535015     ParseSort [707]
                0.00    0.00      50/265535015     R_LoadEntities [700]
                0.00    0.00     106/265535015     ParseSurfaceParm [688]
                0.00    0.00     197/265535015     COM_Parse [665]
                0.00    0.00     257/265535015     ParseDeform [654]
                0.00    0.00     885/265535015     ParseVector [647]
                0.00    0.00    1495/265535015     ParseWaveForm [637]
                0.00    0.00    2503/265535015     ParseTexMod [626]
                0.00    0.00    6838/265535015     ParseShader [139]
                0.00    0.00   20327/265535015     ParseStage [141]
                0.01    0.00  208413/265535015     ScanAndLoadShaderFiles [192]
                0.19    0.02 7942683/265535015     FindShaderInShaderText [51]
                6.30    0.74 257351226/265535015     SkipBracedSection [52]
[56]     0.9    6.50    0.76 265535015         COM_ParseExt [56]
                0.76    0.00 265565564/265565564     SkipWhitespace [153]
-----------------------------------------------
                0.01    0.05   92936/11645170     R_AddBrushModelSurfaces [183]
                1.40    5.70 11552234/11645170     R_AddMD3Surfaces [40]
[57]     0.9    1.41    5.75 11645170         R_SetupEntityLighting [57]
                4.88    0.08 10818047/10818047     R_SetupEntityLightingGrid [68]
                0.73    0.00 45095501/69632952     VectorNormalize [135]
                0.06    0.00 11645170/11645170     VectorLength [321]
-----------------------------------------------
                0.17    0.00  315371/11943506     R_AddBrushModelSurfaces [183]
                1.11    0.00 2023315/11943506     R_CullTriSurf [129]
                2.19    0.00 3982810/11943506     R_CullGrid [81]
                3.09    0.00 5622010/11943506     R_CullModel [66]
[58]     0.8    6.56    0.00 11943506         R_CullLocalBox [58]
-----------------------------------------------
                0.02    0.01  226785/61154594     CM_PositionTest [302]
                4.63    1.78 60927809/61154594     CM_Trace [27]
[59]     0.8    4.65    1.79 61154594         CM_TestInLeaf [59]
                1.73    0.00 62435913/62435913     CM_TestBoxInBrush [108]
                0.06    0.00  205896/205896      CM_PositionTestInPatchCollide [325]
-----------------------------------------------
                4.15    1.76  849625/849625      ComputeColors [26]
[60]     0.7    4.15    1.76  849625         RB_CalcSpecularAlphaNew [60]
                0.94    0.00 134167585/640557062     FastVectorNormalize [73]
                0.82    0.00 134167585/134167585     Q_rsqrt [147]
-----------------------------------------------
                0.03    5.72  233591/233591      RB_StageIteratorSky [39]
[61]     0.7    0.03    5.72  233591         R_BuildCloudData [61]
                1.49    4.23  326549/326549      FillCloudBox [62]
-----------------------------------------------
                1.49    4.23  326549/326549      R_BuildCloudData [61]
[62]     0.7    1.49    4.23  326549         FillCloudBox [62]
                2.26    0.00 1515690/1515690     FillCloudySkySide [95]
                1.97    0.00 73101858/111630308     MakeSkyVec [80]
-----------------------------------------------
                5.68    0.00 443731280/443731280     DoSyscall [1]
[63]     0.7    5.68    0.00 443731280         VM_BlockCopy [63]
-----------------------------------------------
                1.45    4.07 103068692/103068692     Com_Frame [3]
[64]     0.7    1.45    4.07 103068692         NET_Sleep [64]
                0.03    4.02   58873/58873       NET_Event [74]
                0.00    0.01    2962/11133       Com_Printf [353]
                0.01    0.00    2962/2962        NET_ErrorString [548]
-----------------------------------------------
                5.43    0.00 66373717/66373717     RB_RenderDrawSurfList [10]
[65]     0.7    5.43    0.00 66373717         RB_SurfacePolychain [65]
-----------------------------------------------
                0.91    4.22 30515279/30515279     R_AddMD3Surfaces [40]
[66]     0.6    0.91    4.22 30515279         R_CullModel [66]
                3.09    0.00 5622010/11943506     R_CullLocalBox [58]
                0.08    1.05 29883979/29883979     R_CullLocalPointAndRadius [133]
-----------------------------------------------
                0.00    0.00  225368/1011238668     CL_UISystemCalls [86]
                4.96    0.00 1011013300/1011238668     CL_CgameSystemCalls [11]
[67]     0.6    4.96    0.00 1011238668         VM_ArgPtr [67]
-----------------------------------------------
                4.88    0.08 10818047/10818047     R_SetupEntityLighting [57]
[68]     0.6    4.88    0.08 10818047         R_SetupEntityLightingGrid [68]
                0.08    0.00 10818047/10818047     FastVectorNormalize2 [308]
-----------------------------------------------
                0.01    4.81       5/5           CL_CgameSystemCalls [11]
[69]     0.6    0.01    4.81       5         RE_LoadWorldMap [69]
                0.00    4.73       5/5           R_LoadSurfaces [70]
                0.00    0.04       5/5           R_LoadLightmaps [358]
                0.01    0.03       5/5           R_LoadLightGrid [383]
                0.00    0.00       5/10357       FS_ReadFile [210]
                0.00    0.00       5/5           R_LoadEntities [700]
                0.00    0.00       5/69632952     VectorNormalize [135]
                0.00    0.00      10/557218      Q_strncpyz [757]
                0.00    0.00      10/51084       Hunk_AllocDebug [804]
                0.00    0.00       5/5           COM_SkipPath [1033]
                0.00    0.00       5/33076       COM_StripExtension [810]
                0.00    0.00       5/5           R_LoadShaders [1040]
                0.00    0.00       5/5           R_LoadPlanes [1039]
                0.00    0.00       5/5           R_LoadFogs [1036]
                0.00    0.00       5/5           R_LoadMarksurfaces [1037]
                0.00    0.00       5/5           R_LoadNodesAndLeafs [1038]
                0.00    0.00       5/5           R_LoadSubmodels [1041]
                0.00    0.00       5/5           R_LoadVisibility [1042]
                0.00    0.00       5/5339        FS_FreeFile [847]
-----------------------------------------------
                0.00    4.73       5/5           RE_LoadWorldMap [69]
[70]     0.6    0.00    4.73       5         R_LoadSurfaces [70]
                0.01    4.51   15937/15937       ParseFace [72]
                0.00    0.12     332/332         ParseMesh [291]
                0.00    0.05     180/180         ParseFlare [334]
                0.00    0.02      72/72          ParseTriSurf [438]
                0.00    0.02       5/5           R_FixSharedVertexLodError [461]
                0.00    0.00       5/290908      CL_RefPrintf [381]
                0.00    0.00       5/51084       Hunk_AllocDebug [804]
-----------------------------------------------
                0.00    0.02      72/16521       ParseTriSurf [438]
